GDP,UNEMPLOYMENT
1482.40306306798,3.03800010681152
15859.4348578768,
15575.0725482915,3.92199993133545
2730.27479935873,2.36700010299683
5821.81432292324,4.71199989318848
6941.23584763012,2.84400010108948
3102.71336329931,2.51500010490417
15420.9111634295,3.67300009727478
23407.9065887968,6.8600001335144
31651.3481514031,11.4440002441406
68793.7844372614,0.142000004649162
12301.1864034302,4.29500007629395
11288.8724435206,4.74399995803833
772.944459929187,0.971000015735626
4183.40793504696,8.32499980926514
,
2001.14090226164,13.3190002441406
23338.9634580718,5.91900014877319
1521.95355421391,6.46400022506714
7246.73165586437,13.5100002288818
16433.9352865158,
533.991184258936,4.31300020217896
64581.9440183954,3.76799988746643
,
19442.7057620693,6.75600004196167
